"category","products","law","profit","due","bools","date","bools2_list","structure"
"원금비보장지수형","KOSPI200--HSCEI","97-97-92-92-87-87/60(종가)",5,"3년/6개월","비보장",2014-11-26,"상환","2in1"
"원금비보장지수형","KOSPI200--HSCEI--EUROSTOXX50","(A): 95-95-90-90-85-85/60(종가/ 연10.20%), (B): 85-85-85-85-85-85/50(종가/ 연4.50%)",10.2,"3년 1개월/6개월","비보장",2014-11-26,"미상환","스탠바이"
"원금지급형","HSCEI--EUROSTOXX50","100/No KI",4.2,"3년/6개월","지급",2014-11-26,"상환","Hi-Five"
"원금지급형","KOSPI200","90-100 (PR 70%), 100-115(PR 70%)",10.5,"1년/","지급",2014-11-26,"상환","양방향넉아웃"
"원금비보장지수형","KOSPI200--HSCEI","100-100-105-105-110-115/140(종가)",7.4,"1.5년/3개월","비보장",2014-11-14,"상환","리버스스텝업"
"원금비보장지수형","KOSPI200--HSCEI","100-95-90-90-85-85/60(종가)",6,"3년/6개월","비보장",2014-11-14,"상환","월지급식"
"원금비보장지수형","KOSPI200--HSCEI--EUROSTOXX50","90-90-90-85-85-85/55(종가)",7.7,"3년/6개월","비보장",2014-11-14,"상환","스텝다운"
"원금비보장지수형","KOSPI200--HSCEI--EUROSTOXX50","90-90-85-85-80-60(No K.I)",4.8,"3년/6개월","비보장",2014-11-14,"상환","파워스텝다운"
"원금비보장지수형","KOSPI200--NIKKEI225--HSCEI","90-90-90-85-85-85/60(종가)",9,"3년/6개월","비보장",2014-11-14,"상환","스텝다운"
"원금비보장지수형","KOSPI200--S&P500--EUROSTOXX50","90-90-90-85-85-85/60(종가)",7.3,"3년/6개월","비보장",2014-11-14,"미상환","스텝다운"
"원금비보장지수형","HSCEI--EUROSTOXX50","95-95-90-90-85-85/55(종가)",9,"3년/6개월","비보장",2014-11-14,"상환","스텝다운"
"원금비보장지수형","HSCEI--EUROSTOXX50","85-85-85-85-85-85/60(종가)",6.4,"3년/6개월","비보장",2014-11-14,"상환","Fixed"
"원금비보장지수형","KOSPI200--HSCEI","95-95-90-90-85-85/55(종가)",6.3,"3년/6개월","비보장",2014-11-14,"상환","스텝다운"
"원금비보장지수형","KOSPI200--HSCEI","90-90-90-85-85-85/60(종가)",5,"3년/6개월","비보장",2014-11-14,"상환","스텝다운"
"원금비보장지수형","KOSPI200--HSCEI","95-95-90-90-85-85/60(종가)",4.6,"3년/6개월","비보장",2014-11-14,"상환","2in1"
"원금비보장지수형","KOSPI200--HSCEI--EUROSTOXX50","(A):90-90-90-85-85-85/60(종가/ 연8.90%), (B):85-85-85-85-85-85/55(종가/ 연3.50%)",8.9,"3년1개월/6개월","비보장",2014-11-14,"미상환","스탠바이"
"원금지급형","HSCEI--EUROSTOXX50","101/No KI",5,"3년/6개월","지급",2014-11-14,"상환","Hi-Five"
"원금지급형","KOSPI200","90-100 (PR 60%),100-115 (PR 60%)",9,"1년/","지급",2014-11-14,"상환","양방향넉아웃"
"원금비보장지수형","KOSPI200--HSCEI--EUROSTOXX50","100-95-90-90-85-85/60(종가)",7.44,"3년/6개월","비보장",2014-11-12,"상환","월지급식"
"원금비보장지수형","KOSPI200--HSCEI--EUROSTOXX50","95-95-90-90-85-85/60(종가)",10.5,"3년/6개월","비보장",2014-11-12,"상환","스텝다운"
"원금비보장지수형","KOSPI200--HSCEI--EUROSTOXX50","90-90-90-85-85-85/50(종가)",6.8,"3년/6개월","비보장",2014-11-12,"상환","스텝다운"
"원금비보장지수형","KOSPI200--HSCEI--EUROSTOXX50","85-85-85-85-85-60(No K.I)",4.8,"3년/6개월","비보장",2014-11-12,"상환","파워스텝다운"
"원금비보장지수형","KOSPI200--S&P500","95-95-90-90-85-85/55(종가)",6.1,"3년/6개월","비보장",2014-11-12,"미상환","스텝다운"
"원금비보장지수형","HSCEI--EUROSTOXX50","90-90-90-85-85-85/55(종가)",7.5,"3년/6개월","비보장",2014-11-12,"상환","스텝다운"
"원금비보장지수형","KOSPI200--HSCEI","95-95-90-90-85-85/60(종가)",7.2,"3년/6개월","비보장",2014-11-12,"상환","스텝다운"
"원금비보장지수형","KOSPI200--HSCEI","100-100-95-95-90-90/60(종가)",5.4,"3년/6개월","비보장",2014-11-12,"상환","2in1"
"원금비보장지수형","KOSPI200--HSCEI--EUROSTOXX50","(A):95-95-90-90-85-85/60(종가/ 연10.70%), (B):85-85-85-85-85-85/55(종가/ 연5.80%)",10.7,"3년1개월/6개월","비보장",2014-11-12,"미상환","스탠바이"
"원금비보장지수형","KOSPI200--HSCEI","(A):95-95-90-90-85-85/60(종가/ 연7.50%), (B):85-85-85-85-85-85/60(종가/ 연3.20%)",7.5,"3년1개월/6개월","비보장",2014-11-12,"미상환","스탠바이"
"원금지급형","KOSPI200--HSCEI","100/No KI",4,"3년/6개월","지급",2014-11-12,"상환","Hi-Five"
"원금지급형","KOSPI200","100-120(PR 35%)",9,"1.5년/","지급",2014-11-12,"상환","상승넉아웃"
"원금비보장지수형","KOSPI200--HSCEI--EUROSTOXX50","90-90-90-85-85-85/55(종가)",7.6,"3년/6개월","비보장",2014-11-10,"상환","스텝다운"
"원금비보장지수형","KOSPI200--HSCEI--EUROSTOXX50","85-85-85-85-85-85/60(종가)",6.4,"3년/6개월","비보장",2014-11-10,"상환","Fixed"
"원금비보장지수형","HSCEI--EUROSTOXX50","95-95-90-90-85-85/60(종가)",10,"3년/6개월","비보장",2014-11-10,"상환","스텝다운"
"원금비보장지수형","KOSPI200--HSCEI","90-90-90-85-85-85/60(종가)",5.2,"3년/6개월","비보장",2014-11-10,"미상환","스텝다운"
"원금지급형","KOSPI200--HSCEI","101/No K.I",4.2,"3년/6개월","지급",2014-11-10,"미상환","Hi-Five"
"원금비보장지수형","KOSPI200--HSCEI","100-95-90-90-85-85/60(종가)",6.06,"3년/6개월","비보장",2014-11-07,"상환","월지급식"
"원금비보장지수형","KOSPI200--HSCEI--EUROSTOXX50","95-95-90-90-85-85/60(종가)",11.3,"3년/6개월","비보장",2014-11-07,"상환","스텝다운"
"원금비보장지수형","KOSPI200--HSCEI--EUROSTOXX50","90-90-90-85-85-85/50(종가)",7.2,"3년/6개월","비보장",2014-11-07,"상환","스텝다운"
"원금비보장지수형","KOSPI200--HSCEI--EUROSTOXX50","85-85-85-85-85-60(No K.I)",4.6,"3년/6개월","비보장",2014-11-07,"상환","파워스텝다운"
"원금비보장지수형","KOSPI200--HSCEI--NIKKEI225","90-90-90-85-85-85/60(종가)",8.6,"3년/6개월","비보장",2014-11-07,"미상환","스텝다운"
"원금비보장지수형","HSCEI--EUROSTOXX50","90-90-90-85-85-85/60(종가)",8.8,"3년/6개월","비보장",2014-11-07,"상환","스텝다운"
"원금비보장지수형","KOSPI200--HSCEI","100-100-105-105-110-115/140(종가)",7,"1.5년/3개월","비보장",2014-11-07,"상환","리버스스텝업"
"원금비보장지수형","KOSPI200--HSCEI","93-93-88-88-83-83/55(종가)",5.8,"3년/6개월","비보장",2014-11-07,"상환","스텝다운"
"원금비보장지수형","KOSPI200--EUROSTOXX50","(A): 95-95-90-90-85-85/60(종가/ 연7.80%), (B): 85-85-85-85-85-85/55(종가/ 연3.50%)",7.8,"3년1개월/6개월","비보장",2014-11-07,"미상환","스탠바이"
"원금비보장지수형","HSCEI--EUROSTOXX50","(A): 95-95-90-90-85-85/60(종가/ 연10.30%), (B): 85-85-85-85-85-85/55(종가/ 연5.40%)",10.3,"3년1개월/6개월","비보장",2014-11-07,"미상환","스탠바이"
"원금지급형","HSCEI--EUROSTOXX50","100/No KI",4.6,"3년/6개월","지급",2014-11-07,"상환","Hi-Five"
"원금지급형","KOSPI200","100-120(PR 35%)",9,"1.5년/","지급",2014-11-07,"상환","상승넉아웃"
"원금비보장지수형","KOSPI200--HSCEI--EUROSTOXX50","100-95-90-90-85-85/55(종가)",7.2,"3년/6개월","비보장",2014-11-05,"상환","월지급식"
"원금비보장지수형","KOSPI200--HSCEI--EUROSTOXX50","90-90-90-85-85-85/60(종가)",9.2,"3년/6개월","비보장",2014-11-05,"상환","스텝다운"
"원금비보장지수형","KOSPI200--HSCEI--EUROSTOXX50","90-90-85-85-80-60(No K.I)",6,"3년/6개월","비보장",2014-11-05,"상환","파워스텝다운"
"원금비보장지수형","KOSPI200--S&P500","95-95-90-90-85-85/55(종가)",6.4,"3년/6개월","비보장",2014-11-05,"미상환","스텝다운"
"원금비보장지수형","HSCEI--EUROSTOXX50","90-90-90-85-85-85/55(종가)",8,"3년/6개월","비보장",2014-11-05,"상환","스텝다운"
"원금비보장지수형","HSCEI--EUROSTOXX50","85-85-85-85-85-85/55(종가)",5.8,"3년/6개월","비보장",2014-11-05,"상환","Fixed"
"원금비보장지수형","KOSPI200--HSCEI","95-95-90-90-85-85/60(종가)",7.8,"3년/6개월","비보장",2014-11-05,"상환","스텝다운"
"원금비보장지수형","KOSPI200--HSCEI","97-97-92-92-87-87/60(종가)",5.2,"3년/6개월","비보장",2014-11-05,"상환","2in1"
"원금비보장지수형","KOSPI200--HSCEI--EUROSTOXX50","(A): 90-90-85-85-80-80/60(종가/ 연9.10%), (B): 85-85-85-85-85-85/55(종가/ 연6.30%)",9.1,"3년1개월/6개월","비보장",2014-11-05,"미상환","스탠바이"
"원금비보장지수형","KOSPI200--HSCEI--EUROSTOXX50","(A): 95-95-90-90-85-85/60(종가/ 연10.50%), (B):85-85-85-85-85-85/55(종가/ 연6.30%)",10.5,"3년1개월/6개월","비보장",2014-11-05,"미상환","스탠바이"
"원금지급형","KOSPI200--HSCEI","101/No KI",4.2,"3년/6개월","지급",2014-11-05,"상환","Hi-Five"
"원금지급형","KOSPI200","100-118(PR 70%)",12.6,"1년/","지급",2014-11-05,"상환","상승넉아웃"
"원금비보장지수형","KOSPI200--HSCEI--EUROSTOXX50","90-90-90-85-85-85/60(종가)",9.2,"3년/6개월","비보장",2014-11-03,"상환","스텝다운"
"원금비보장지수형","KOSPI200--HSCEI--EUROSTOXX50","80-80-80-80-80-80/60(종가)",4,"3년/6개월","비보장",2014-11-03,"미상환","Fixed"
"원금비보장지수형","HSCEI--EUROSTOXX50","85-85-85-85-85-85/60(종가)",6.6,"3년/6개월","비보장",2014-11-03,"상환","Fixed"
"원금비보장지수형","KOSPI200--HSCEI","100-100-105-105-110-115/140(종가)",7.2,"1.5년/3개월","비보장",2014-11-03,"상환","리버스스텝업"
"원금지급형","HSCEI--EUROSTOXX50","100/No KI",4.6,"3년/6개월","지급",2014-11-03,"상환","Hi-Five"
"원금비보장지수형","KOSPI200--HSCEI--EUROSTOXX50","100-95-90-90-85-85/60(종가)",7.62,"3년/6개월","비보장",2014-10-31,"상환","월지급식"
"원금비보장지수형","KOSPI200--HSCEI--EUROSTOXX50","95-95-90-90-85-85/60(종가)",10.8,"3년/6개월","비보장",2014-10-31,"상환","스텝다운"
"원금비보장지수형","KOSPI200--HSCEI--EUROSTOXX50","90-90-90-85-85-85/55(종가)",8.6,"3년/6개월","비보장",2014-10-31,"상환","스텝다운"
"원금비보장지수형","KOSPI200--HSCEI--EUROSTOXX50","85-85-85-85-85-85/60(종가)",7,"3년/6개월","비보장",2014-10-31,"상환","Fixed"
"원금비보장지수형","KOSPI200--HSCEI--EUROSTOXX50","90-90-85-85-80-60(No K.I)",6.2,"3년/6개월","비보장",2014-10-31,"상환","파워스텝다운"
"원금비보장지수형","KOSPI200--S&P500","90-90-90-85-85-85/55(종가)",5.2,"3년/6개월","비보장",2014-10-31,"상환","스텝다운"
"원금비보장지수형","HSCEI--EUROSTOXX50","90-90-90-85-85-85/50(종가)",7,"3년/6개월","비보장",2014-10-31,"상환","스텝다운"
"원금비보장지수형","KOSPI200--HSCEI","90-90-90-85-85-85/60(종가)",6.2,"3년/6개월","비보장",2014-10-31,"상환","스텝다운"
"원금비보장지수형","KOSPI200--HSCEI","97-97-92-92-87-87/60(종가)",5.4,"3년/6개월","비보장",2014-10-31,"미상환","2in1"
"원금비보장지수형","KOSPI200--HSCEI--EUROSTOXX50","(A):90-90-85-85-80-80/60(종가/ 연8.00%), (B):85-85-85-85-85-85/50(종가/ 연5.40%)",8,"3년1개월/6개월","비보장",2014-10-31,"상환","스탠바이"
"원금비보장지수형","KOSPI200--HSCEI--EUROSTOXX50","(A): 93-93-88-88-83-83/60(종가/ 연9.60%), (B):85-85-85-85-85-85/50(종가/ 연5.40%)",9.6,"3년1개월/6개월","비보장",2014-10-31,"미상환","스탠바이"
"원금지급형","KOSPI200--HSCEI","100/No KI",3.9,"3년/6개월","지급",2014-10-31,"상환","Hi-Five"
"원금지급형","KOSPI200","100-120(PR 35%)",9,"1.5년/","지급",2014-10-31,"상환","상승넉아웃"
"원금비보장지수형","KOSPI200--HSCEI","100-95-90-90-85-85/60(종가)",6.24,"3년/6개월","비보장",2014-10-29,"상환","월지급식"
"원금비보장지수형","KOSPI200--HSCEI--EUROSTOXX50","95-95-90-90-85-85/55(종가)",9,"3년/6개월","비보장",2014-10-29,"미상환","스텝다운"
"원금비보장지수형","KOSPI200--HSCEI--EUROSTOXX50","95-95-90-90-85-55(No K.I)",6.5,"3년/6개월","비보장",2014-10-29,"미상환","파워스텝다운"
"원금비보장지수형","KOSPI200--S&P500--NIKKEI225","95-95-90-90-85-85/55(종가)",8.8,"3년/6개월","비보장",2014-10-29,"미상환","스텝다운"
"원금비보장지수형","KOSPI200--S&P500","95-95-90-90-85-85/55(종가)",7.5,"3년/6개월","비보장",2014-10-29,"미상환","스텝다운"
"원금비보장지수형","HSCEI--EUROSTOXX50","90-90-90-85-85-85/55(종가)",8,"3년/6개월","비보장",2014-10-29,"미상환","스텝다운"
"원금비보장지수형","HSCEI--EUROSTOXX50","85-85-85-85-85-85/55(종가)",6,"3년/6개월","비보장",2014-10-29,"미상환","Fixed"
"원금비보장지수형","KOSPI200--HSCEI","95-95-90-90-85-85/60(종가)",7.7,"3년/6개월","비보장",2014-10-29,"상환","스텝다운"
"원금비보장지수형","KOSPI200--HSCEI","95-95-90-90-85-85/60(종가)",5.5,"3년/6개월","비보장",2014-10-29,"상환","2in1"
"원금비보장지수형","KOSPI200--HSCEI--EUROSTOXX50","(A):90-90-85-85-80-80/60(종가), (B):85-85-85-85-85-85/55(종가)",7.7,"3년1개월/6개월","비보장",2014-10-29,"상환","스탠바이"
"원금비보장지수형","KOSPI200--HSCEI--EUROSTOXX50","(A)95-95-90-90-85-85/60(종가), (B)85-85-85-85-85-85/55(종가)",11.3,"3년1개월/6개월","비보장",2014-10-29,"상환","스탠바이"
"원금지급형","KOSPI200--HSCEI","101/No KI",4,"3년/6개월","지급",2014-10-29,"상환","Hi-Five"
"원금지급형","KOSPI200","100-118(PR 77%)",13.86,"1년/","지급",2014-10-29,"상환","상승넉아웃"
"원금비보장지수형","KOSPI200--HSCEI--EUROSTOXX50","90-90-90-85-85-60(NO K.I)",6.2,"3년/6개월","비보장",2014-10-27,"상환","파워스텝다운형"
"원금비보장지수형","KOSPI200--S&P500--EUROSTOXX50","85-85-85-85-85-85/60(종가)",7,"3년/6개월","비보장",2014-10-27,"상환","Fixed"
"원금비보장지수형","HSCEI--EUROSTOXX50","80-80-80-80-80-80/60(종가)",4.5,"3년/6개월","비보장",2014-10-27,"미상환","Fixed"
"원금비보장지수형","KOSPI200--HSCEI","100-100-105-105-110-115/140(종가)",7,"1.5년/3개월","비보장",2014-10-27,"상환","리버스스텝업"
"원금비보장지수형","KOSPI200--HSCEI","90-90-90-85-85-85/60(종가)",6,"3년/6개월","비보장",2014-10-27,"상환","스텝다운"
"원금지급형","KOSPI200","100-115(PR 50%)",8.5,"1년/","지급",2014-10-27,"상환","상승넉아웃"
"원금비보장지수형","KOSPI200--HSCEI--EUROSTOXX50","100-95-90-90-85-85/55(종가)",7.32,"3년/6개월","비보장",2014-10-24,"상환","월지급식"
"원금비보장지수형","KOSPI200--HSCEI--EUROSTOXX50","95-95-90-90-85-85/50(종가)",8,"3년/6개월","비보장",2014-10-24,"상환","스텝다운"
"원금비보장지수형","KOSPI200--HSCEI--EUROSTOXX50","90-90-90-85-85-85/60(종가)",9,"3년/6개월","비보장",2014-10-24,"상환","스텝다운"
"원금비보장지수형","KOSPI200--HSCEI--EUROSTOXX50","85-85-85-85-85-60(No K.I)",5.4,"3년/6개월","비보장",2014-10-24,"상환","파워스텝다운"
"원금비보장지수형","KOSPI200--S&P500","95-95-90-90-85-85/55(종가)",7.4,"3년/6개월","비보장",2014-10-24,"상환","스텝다운"
"원금비보장지수형","HSCEI--EUROSTOXX50","95-95-90-90-85-85/60(종가)",10.2,"3년/6개월","비보장",2014-10-24,"상환","스텝다운"
"원금비보장지수형","HSCEI--EUROSTOXX50","85-85-85-85-85-85/60(종가)",6.4,"3년/6개월","비보장",2014-10-24,"상환","Fixed"
"원금비보장지수형","KOSPI200--HSCEI","95-95-90-90-85-60(No K.I)",5.5,"3년/6개월","비보장",2014-10-24,"상환","파워스텝다운"
"원금비보장지수형","KOSPI200--S&P500--HSCEI","(A)93-93-88-88-83-83/60 (B)85-85-85-85-85-85/55",10.5,"3년1개월/6개월","비보장",2014-10-24,"상환","스탠바이"
"원금비보장지수형","KOSPI200--HSCEI--EUROSTOXX50","(A)93-93-88-88-83-83/60 (B)85-85-85-85-85-85/55",10.3,"3년1개월/6개월","비보장",2014-10-24,"상환","스탠바이"
"원금지급형","HSCEI--EUROSTOXX50","100/No KI",4.6,"3년/6개월","지급",2014-10-24,"상환","Hi-Five"
"원금비보장지수형","KOSPI200--HSCEI--EUROSTOXX50","95-95-90-90-85-85/60(종가)",11.1,"3년/6개월","비보장",2014-10-22,"상환","스텝다운"
"원금비보장지수형","KOSPI200--HSCEI--EUROSTOXX50","90-90-90-85-85-85/60(종가)",9,"3년/6개월","비보장",2014-10-22,"상환","스텝다운"
"원금비보장지수형","KOSPI200--HSCEI--EUROSTOXX50","95-95-90-90-85-60(No K.I)",7.3,"3년/6개월","비보장",2014-10-22,"상환","파워스텝다운"
"원금비보장지수형","KOSPI200--HSCEI--EUROSTOXX50","80-80-80-80-80-80/60(종가)",4,"3년/6개월","비보장",2014-10-22,"상환","Fixed"
"원금비보장지수형","KOSPI200--HSCEI--EUROSTOXX50","95-95-90-90-85-85/50(종가)",7.7,"3년/6개월","비보장",2014-10-22,"상환","스텝다운"
"원금비보장지수형","KOSPI200--S&P500--EUROSTOXX50","95-95-90-90-85-85/55(종가)",8.3,"3년/6개월","비보장",2014-10-22,"미상환","스텝다운"
"원금비보장지수형","HSCEI--EUROSTOXX50","90-90-90-85-85-85/55(종가)",7.6,"3년/6개월","비보장",2014-10-22,"상환","스텝다운"
"원금비보장지수형","KOSPI200--HSCEI","95-95-90-90-85-85/55(종가)",6.3,"3년/6개월","비보장",2014-10-22,"상환","스텝다운"
"원금비보장지수형","KOSPI200--HSCEI","97-97-92-92-87-87/60(종가)",5.2,"3년/6개월","비보장",2014-10-22,"상환","2in1"
"원금비보장지수형","KOSPI200--HSCEI--EUROSTOXX50","(A)90-90-90-85-85-85/60 (B)85-85-85-85-85-85/55",9.2,"3년1개월/6개월","비보장",2014-10-22,"상환","스탠바이"
"원금비보장지수형","KOSPI200--HSCEI--EUROSTOXX50","(A)93-93-88-88-83-83/60 (B)80-80-80-80-80-80/55",10.2,"3년1개월/6개월","비보장",2014-10-22,"미상환","스탠바이"
"원금지급형","KOSPI200--EUROSTOXX50","101/No KI",4.1,"3년/6개월","지급",2014-10-22,"상환","Hi-Five"
"원금비보장지수형","KOSPI200--HSCEI--EUROSTOXX50","100-95-90-90-85-85/60(종가)",7.62,"3년/6개월","비보장",2014-10-20,"상환","월지급식"
"원금비보장지수형","KOSPI200--HSCEI--EUROSTOXX50","95-95-90-90-85-85/55(종가)",9.6,"3년/6개월","비보장",2014-10-20,"상환","스텝다운"
"원금비보장지수형","KOSPI200--HSCEI","100-100-105-105-110-110-115-120/145(종가)",7,"2년/3개월","비보장",2014-10-20,"상환","리버스스텝업"
"원금비보장지수형","KOSPI200--HSCEI","95-95-90-90-85-85/60(종가)",7.5,"3년/6개월","비보장",2014-10-20,"상환","스텝다운"
"원금비보장지수형","HSCEI--EUROSTOXX50","95-95-90-90-85-85/60(종가)",6.2,"3년/6개월","비보장",2014-10-20,"미상환","2in1"
"원금비보장지수형","KOSPI200--HSCEI","100-95-90-90-85-85/60(종가)",6.12,"3년/6개월","비보장",2014-10-17,"상환","월지급식"
"원금비보장지수형","KOSPI200--HSCEI--EUROSTOXX50","95-95-90-90-85-85/60(종가)",11,"3년/6개월","비보장",2014-10-17,"상환","스텝다운"
"원금비보장지수형","KOSPI200--HSCEI--EUROSTOXX50","90-90-90-85-85-85/60(종가)",8.4,"3년/6개월","비보장",2014-10-17,"상환","스텝다운"
