Symbol,Name,Industry,IndustryCode,cluster_3,cluster_4,cluster_5,cluster_6,cluster_7,cluster_8,cluster_9,cluster_10,cluster_11,cluster_12,cluster_13,cluster_14
RLGY,Realogy Holdings Corp,부동산 운영 관리,601010.0,0,3,3,3,0,0,7,7,0,7,7,12
VLRS,Controladora Vuela Compania de Aviacion SAB de CV ADR,운송업,524060.0,2,2,1,3,6,7,6,6,6,11,11,11
BGS,B&G Foods Inc,식품 및 담배,541020.0,0,3,3,3,6,7,7,7,7,7,7,12
SAH,Sonic Automotive Inc Class A,전문품 상점,534030.0,1,1,4,4,4,2,8,8,8,8,8,8
MWA,Mueller Water Products Inc Series A,"건설장비 및 대형차, 기차, 배",521020.0,2,2,1,5,5,1,8,1,1,1,1,1
THS,TreeHouse Foods Inc,식품 및 담배,541020.0,0,3,3,3,6,7,7,7,7,7,7,7
EPC,Edgewell Personal Care Co,"개인, 가정 용품 및 서비스",542010.0,0,3,3,3,6,7,7,7,7,7,7,7
GTN,Gray Television Inc,미디어 및 출판,533020.0,1,1,4,1,1,3,5,5,5,5,5,5
GTN,Gray Television Inc Class A,미디어 및 출판,533020.0,1,1,4,1,1,3,5,5,5,5,5,5
PGRE,Paramount Group Inc,주택 및 상업용 리츠,601020.0,0,3,0,0,0,0,0,0,4,4,0,0
SBH,Sally Beauty Holdings Inc,전문품 상점,534030.0,0,3,3,3,6,7,7,7,7,7,7,7
DKL,Delek Logistics Partners Common Units,오일 및 가스 장비 및 서비스,501030.0,2,2,1,5,5,1,6,1,1,1,1,11
STC,Stewart Information Services Corp,보험,553010.0,1,2,1,5,5,1,8,1,1,1,1,1
CRS,Carpenter Technology Corp,메탈&마이닝,512010.0,0,0,2,2,2,4,4,9,9,9,9,9
NS,NuStar Energy Units,오일 및 가스 장비 및 서비스,501030.0,0,3,0,0,0,0,7,7,7,7,7,7
EAT,Brinker International Inc,호텔 및 엔터테인먼트,533010.0,2,2,3,3,6,7,6,6,6,11,11,11
CMP,Compass Minerals International Inc,화학,511010.0,0,3,3,3,6,7,7,7,7,7,7,12
ARI,Apollo Commercial Real Estate Finance Inc,주택 및 상업용 리츠,601020.0,0,0,0,2,2,4,4,9,4,4,4,4
CEQP,Crestwood Equity Partners Units,오일 및 가스 장비 및 서비스,501030.0,2,0,2,2,2,4,4,9,9,9,9,9
STAR,iStar Inc,주택 및 상업용 리츠,601020.0,1,1,1,4,5,1,8,8,1,1,1,1
CRK,Comstock Resources Inc,오일 및 가스,501020.0,0,3,3,3,6,7,7,7,7,7,7,7
SKT,Tanger Factory Outlet Centers Inc,주택 및 상업용 리츠,601020.0,0,3,0,0,0,0,7,7,7,7,7,7
CYH,Community Health Systems Inc,헬스케어 업체 및 서비스,561020.0,0,3,3,3,6,7,7,6,7,7,7,7
VGR,Vector Group Ltd,식품 및 담배,541020.0,0,3,3,0,0,0,0,0,0,0,12,12
TSLX,Sixth Street Specialty Lending Inc,다양한 금융서비스,555010.0,2,2,1,5,5,1,5,1,1,1,1,10
MTOR,Meritor Inc,자동차 및 자동차 부품,531010.0,1,1,4,1,1,5,5,3,3,5,3,3
ALG,Alamo Group Inc,"건설장비 및 대형차, 기차, 배",521020.0,1,1,4,4,4,2,2,2,8,8,8,8
CODI,Compass Diversified Holdings,기타 금융업,556010.0,1,1,4,4,5,1,8,8,8,1,8,1
ENVA,Enova International Inc,은행,551010.0,1,2,1,5,1,1,5,3,3,3,3,10
GVA,Granite Construction Inc,건설 및 엔지니어링,522010.0,0,3,0,0,0,0,0,0,4,0,4,0
KRO,Kronos Worldwide Inc,화학,511010.0,2,0,2,2,3,6,1,4,10,10,12,13
USAC,USA Compression Partners Common Units,오일 및 가스 장비 및 서비스,501030.0,0,0,2,2,2,4,4,9,4,4,4,4
CCO,Clear Channel Outdoor Holdings Inc,미디어 및 출판,533020.0,0,3,0,0,0,0,7,7,7,7,7,7
ESRT,Empire State Realty Trust Inc Class A,주택 및 상업용 리츠,601020.0,0,3,0,0,0,0,0,0,0,0,0,0
HCC,Warrior Met Coal Inc,메탈&마이닝,512010.0,2,0,2,2,2,4,4,9,9,9,9,9
LZB,La-Z-Boy Inc,가정용품,532040.0,1,1,4,4,1,1,5,8,3,8,3,3
GEF,Greif Inc Class A,용기 및 포장,513020.0,2,2,1,5,3,6,1,4,10,10,12,13
GEF,Greif Inc Class B,용기 및 포장,513020.0,2,2,1,5,3,6,1,4,10,10,12,13
GEL,Genesis Energy Units Class A,오일 및 가스 장비 및 서비스,501030.0,0,3,0,0,0,0,7,7,7,7,7,7
KRA,Kraton Corp,화학,511010.0,2,2,1,5,3,6,1,4,10,10,10,13
GNL,Global Net Lease Inc,주택 및 상업용 리츠,601020.0,0,3,0,0,0,0,7,7,7,7,7,7
OII,Oceaneering International Inc,오일 및 가스 장비 및 서비스,501030.0,0,3,3,3,6,7,7,7,7,7,7,7
LADR,Ladder Capital Corp Class A,주택 및 상업용 리츠,601020.0,0,0,2,2,2,4,4,9,9,9,9,9
KAR,KAR Auction Services Inc,전문품 상점,534030.0,2,0,2,2,2,4,3,9,9,9,9,9
NBHC,National Bank Holdings Corp Class A,은행,551010.0,2,2,1,5,1,3,5,3,3,3,3,10
